Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.101.8-52.66.254.208-55061-443-6,192.168.101.8,55061,52.66.254.208,443,6,10/04/2023 12:49:52 AM,119962480,15,15,7214.0,7262.0,1352.0,0.0,480.93333333333334,621.9964936358067,1420.0,0.0,484.1333333333333,542.4964603790604,120.67106315241232,0.25007819111442176,4136637.2413793094,1.1718897705668727E7,4.5007706E7,0.0,1.19920492E8,8565749.428571427,1.597976180778407E7,4.505671E7,435.0,1.05395242E8,7528231.57142857,1.6062564389348954E7,4.50736E7,0.0,0,0,0,0,300,348,0.12503909555721088,0.12503909555721088,0.0,1420.0,466.9677419354839,570.4370537211486,325398.43225806457,0,1,0,0,0,0,0,0,1.0,482.53333333333336,480.93333333333334,484.1333333333333,0,0,0,0,0,0,15,7214,15,7262,-1,195,9,0,586559.6,1116223.330477508,2582442.0,49004.0,2.34059364E7,1.9978538483231597E7,4.5007706E7,6216785.0,No Label
192.168.101.8-44.240.84.175-55214-443-6,192.168.101.8,55214,44.240.84.175,443,6,10/04/2023 12:51:51 AM,1868567,7,9,4242.0,974.0,1420.0,0.0,606.0000000000001,632.8504299332242,791.0,0.0,108.22222222222223,260.848987815641,2791.443924675968,8.562711425386405,124571.13333333336,222001.20359772403,607828.0,0.0,754372.0,125728.66666666666,307131.6170469375,752658.0,0.0,1868567.0,233570.87500000003,264545.3042240254,610247.0,0.0,0,0,0,0,140,204,3.7461862486065525,4.816525176779853,0.0,1420.0,306.82352941176464,501.4357181252296,251437.7794117647,0,1,0,0,0,0,0,0,1.0,326.0,606.0,108.22222222222223,0,0,0,0,0,0,7,4242,9,974,-1,276,6,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-44.240.84.175-55214-443-6,192.168.101.8,55214,44.240.84.175,443,6,10/04/2023 12:51:53 AM,2207,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.2075215224286,2207.0,0.0,2207.0,2207.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,453.1037607612143,453.1037607612143,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-204.79.197.200-55045-443-6,192.168.101.8,55045,204.79.197.200,443,6,10/04/2023 12:49:38 AM,90123110,6,8,641.0,219.0,588.0,0.0,106.83333333333333,236.58691144411742,150.0,0.0,27.375,55.117893127886724,9.542502472451295,0.15534306350502108,6932546.923076924,1.6887961276750542E7,4.5000978E7,0.0,9.0080052E7,1.80160104E7,2.462630511661744E7,4.5017426E7,480.0,9.012311E7,1.287473E7,2.196325441305491E7,4.5026559E7,0.0,0,0,0,0,120,208,0.06657559864500903,0.08876746486001205,0.0,588.0,57.333333333333336,152.66708255297897,23307.2380952381,0,1,0,0,0,0,0,0,1.0,61.42857142857143,106.83333333333333,27.375,0,0,0,0,0,0,6,641,8,219,-1,16382,4,0,64230.0,67573.95243731122,112012.0,16448.0,4.49845345E7,23254.620712881988,4.5000978E7,4.4968091E7,No Label
162.159.152.4-192.168.101.8-443-54843-6,192.168.101.8,54843,162.159.152.4,443,6,10/04/2023 12:49:40 AM,90083786,2,4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.033302330343886744,0.06660466068777349,1.80167572E7,2.4636370445393752E7,4.5009485E7,17746.0,4.5017355E7,4.5017355E7,0.0,4.5017355E7,4.5017355E7,9.0083786E7,3.0027928666666668E7,2.5989132548725754E7,4.5038291E7,18264.0,0,0,0,0,40,116,0.022201553562591163,0.04440310712518233,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,1.0,0.25,0,0,0,0,0,0,2,2,4,1,-1,8,2,0,18005.0,366.2813126546316,18264.0,17746.0,4.5004547E7,6983.386570998343,4.5009485E7,4.4999609E7,No Label
162.159.152.4-192.168.101.8-443-54841-6,192.168.101.8,54841,162.159.152.4,443,6,10/04/2023 12:49:41 AM,90076954,2,4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.03330485620106559,0.06660971240213118,1.80153908E7,2.4639691332696505E7,4.5009009E7,17481.0,4.502396E7,4.502396E7,0.0,4.502396E7,4.502396E7,9.0076954E7,3.0025651333333332E7,2.5987837867386393E7,4.5031135E7,17481.0,0,0,0,0,40,116,0.02220323746737706,0.04440647493475412,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,1.0,0.25,0,0,0,0,0,0,2,2,4,1,-1,8,2,0,18405.0,1306.73333163274,19329.0,17481.0,4.500682E7,3095.7134880347053,4.5009009E7,4.5004631E7,No Label
192.168.101.8-199.232.252.95-54528-443-6,192.168.101.8,54528,199.232.252.95,443,6,10/04/2023 12:49:41 AM,90072620,2,4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.03330645872186243,0.06661291744372486,1.8014524E7,2.464392193154443E7,4.501626E7,15717.0,4.5032784E7,4.5032784E7,0.0,4.5032784E7,4.5032784E7,9.007262E7,3.0024206666666668E7,2.5988115326644722E7,4.5035464E7,15717.0,0,0,0,0,40,116,0.02220430581457495,0.0444086116291499,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,1.0,0.25,0,0,0,0,0,0,2,2,4,1,-1,280,2,0,16120.5,570.6351724175438,16524.0,15717.0,4.50105875E7,8022.126432561382,4.501626E7,4.5004915E7,No Label
192.168.101.8-199.232.252.95-54522-443-6,192.168.101.8,54522,199.232.252.95,443,6,10/04/2023 12:49:42 AM,90061711,2,4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.03331049306846946,0.06662098613693893,1.80123422E7,2.464112392595188E7,4.5005812E7,15879.0,4.5021106E7,4.5021106E7,0.0,4.5021106E7,4.5021106E7,9.0061711E7,3.0020570333333332E7,2.598482494187483E7,4.5023784E7,15879.0,0,0,0,0,40,116,0.022206995378979643,0.044413990757959286,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,1.0,0.25,0,0,0,0,0,0,2,2,4,1,-1,287,2,0,16057.5,252.43712088359746,16236.0,15879.0,4.5005341E7,666.0945878777278,4.5005812E7,4.500487E7,No Label
192.168.101.8-199.232.253.229-54531-443-6,192.168.101.8,54531,199.232.253.229,443,6,10/04/2023 12:49:43 AM,90061027,2,4,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.5,0.03331074605667111,0.06662149211334221,1.80122054E7,2.464222562145982E7,4.5008988E7,15513.0,4.5024762E7,4.5024762E7,0.0,4.5024762E7,4.5024762E7,9.0061027E7,3.0020342333333332E7,2.5984944629689828E7,4.5025906E7,15513.0,0,0,0,0,40,116,0.02220716403778074,0.04441432807556148,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,2.0,0.6666666666666666,1.0,0.25,0,0,0,0,0,0,2,2,4,1,-1,280,2,0,15643.5,184.55486988968892,15774.0,15513.0,4.5006411E7,3644.428350235466,4.5008988E7,4.5003834E7,No Label
192.168.101.8-35.244.233.98-54486-443-6,192.168.101.8,54486,35.244.233.98,443,6,10/04/2023 12:51:34 AM,24325937,1,3,0.0,74.0,0.0,0.0,0.0,0.0,73.0,0.0,24.666666666666668,41.86088070422472,3.042020539640467,0.16443354268326849,8108645.666666666,1.4028703586474352E7,2.4307594E7,284.0,0,0,0,0,0,2.4325653E7,1.21628265E7,1.7175294910367988E7,2.4307594E7,18059.0,0,0,0,0,20,72,0.04110838567081712,0.12332515701245136,0.0,73.0,15.0,32.42684073418192,1051.5,0,0,0,0,1,0,0,0,3.0,18.75,0.0,24.666666666666668,0,0,0,0,0,0,1,0,3,74,-1,287,0,0,18059.0,0.0,18059.0,18059.0,2.4307594E7,0.0,2.4307594E7,2.4307594E7,No Label
192.168.101.8-104.95.97.67-55192-443-6,192.168.101.8,55192,104.95.97.67,443,6,10/04/2023 12:51:38 AM,20271403,10,21,1107.0,6155.0,517.0,0.0,110.7,184.65285748608866,1420.0,0.0,293.0952380952382,489.18952408671885,358.23864781337534,1.5292478769229738,675713.4333333333,3648649.646975692,1.999365E7,0.0,138629.0,15403.222222222223,28810.489156632597,70726.0,72.0,2.0271403E7,1013570.1499999999,4467534.941122432,1.999365E7,0.0,0,0,0,0,212,456,0.4933057667493464,1.0359421101736275,0.0,1420.0,226.9375000000001,416.26309434019913,173274.9637096775,0,1,0,0,0,0,0,0,2.0,234.25806451612902,110.7,293.0952380952381,0,0,0,0,0,0,10,1107,21,6155,-1,501,5,0,277753.0,0.0,277753.0,277753.0,1.999365E7,0.0,1.999365E7,1.999365E7,No Label
192.168.101.8-104.95.97.67-55192-443-6,192.168.101.8,55192,104.95.97.67,443,6,10/04/2023 12:51:59 AM,549,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3642.9872495446266,549.0,0.0,549.0,549.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1821.4936247723133,1821.4936247723133,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,260,0,0,0,0,0,0,0,0,0,0,No Label
151.101.2.137-192.168.101.8-443-51757-6,192.168.101.8,51757,151.101.2.137,443,6,10/04/2023 12:49:49 AM,84986347,9,14,654.0,235.0,240.0,0.0,72.66666666666667,96.23538850132003,78.0,0.0,16.785714285714285,29.43879850032703,10.460503732440696,0.2706317051137638,3863015.7727272725,1.1845797575871436E7,4.5008558E7,0.0,3.9960718E7,4995089.75,1.2246931225113938E7,3.5007096E7,33.0,8.4986263E7,6537404.846153847,1.50657457496461E7,4.5029476E7,0.0,0,0,0,0,180,328,0.10589936287060321,0.16473234224316055,0.0,240.0,37.083333333333336,67.1862542014599,4513.992753623189,0,0,0,0,1,0,0,0,1.0,38.69565217391305,72.66666666666667,16.785714285714285,0,0,0,0,0,0,9,654,14,235,-1,381,7,0,2469950.5,3468895.4557669363,4922830.0,17071.0,4.0007827E7,7072101.6019795695,4.5008558E7,3.5007096E7,No Label
192.168.101.8-104.95.97.67-55198-443-6,192.168.101.8,55198,104.95.97.67,443,6,10/04/2023 12:51:39 AM,20273329,37,109,1631.0,129104.0,517.0,0.0,44.08108108108109,118.1207899610438,1420.0,0.0,1184.4403669724772,503.65619577307365,6448.620253733366,7.201579967453791,139816.06206896552,1656655.05544754,1.9950641E7,0.0,259052.0,7195.888888888887,16513.43469296228,66634.0,44.0,2.0273329E7,187716.00925925927,1919501.4553572664,1.9950689E7,0.0,0,0,0,0,740,2204,1.8250579369574675,5.376522030496323,0.0,1420.0,889.3537414965987,665.2676235893186,442581.01099617936,0,1,0,0,0,0,0,0,2.0,895.445205479452,44.08108108108108,1184.440366972477,0,0,0,0,0,0,37,1631,109,129104,-1,501,8,0,322688.0,0.0,322688.0,322688.0,1.9950641E7,0.0,1.9950641E7,1.9950641E7,No Label
192.168.101.8-104.95.97.67-55198-443-6,192.168.101.8,55198,104.95.97.67,443,6,10/04/2023 12:51:59 AM,380,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5263.157894736842,380.0,0.0,380.0,380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2631.578947368421,2631.578947368421,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,517,0,0,0,0,0,0,0,0,0,0,No Label
142.250.194.16-192.168.101.8-443-54498-6,192.168.101.8,54498,142.250.194.16,443,6,10/04/2023 12:51:37 AM,24862550,1,3,0.0,74.0,0.0,0.0,0.0,0.0,73.0,0.0,24.666666666666668,41.86088070422472,2.976364049544395,0.16088454321861595,8287516.666666666,1.4338875425341638E7,2.4844621E7,566.0,0,0,0,0,0,2.4861984E7,1.2430992E7,1.7555522490067963E7,2.4844621E7,17363.0,0,0,0,0,20,72,0.04022113580465399,0.12066340741396196,0.0,73.0,15.0,32.42684073418192,1051.5,0,0,0,0,1,0,0,0,3.0,18.75,0.0,24.666666666666668,0,0,0,0,0,0,1,0,3,74,-1,269,0,0,17363.0,0.0,17363.0,17363.0,2.4844621E7,0.0,2.4844621E7,2.4844621E7,No Label
192.168.101.8-35.190.26.106-54495-443-6,192.168.101.8,54495,35.190.26.106,443,6,10/04/2023 12:51:37 AM,25556983,1,3,0.0,74.0,0.0,0.0,0.0,0.0,73.0,0.0,24.666666666666668,41.86088070422472,2.895490441888231,0.15651299685882328,8518994.333333332,1.4740556812070375E7,2.5539921E7,1002.0,0,0,0,0,0,2.5555981E7,1.27779905E7,1.8048095195162855E7,2.5539921E7,16060.0,0,0,0,0,20,72,0.03912824921470582,0.11738474764411747,0.0,73.0,15.0,32.42684073418192,1051.5,0,0,0,0,1,0,0,0,3.0,18.75,0.0,24.666666666666668,0,0,0,0,0,0,1,0,3,74,-1,265,0,0,16060.0,0.0,16060.0,16060.0,2.5539921E7,0.0,2.5539921E7,2.5539921E7,No Label
138.68.63.103-192.168.101.8-443-55227-6,192.168.101.8,55227,138.68.63.103,443,6,10/04/2023 12:52:00 AM,10890149,5,10,581.0,4936.0,517.0,0.0,116.2,225.7613784507882,1420.0,0.0,493.6,664.3961669566334,506.6046387427757,1.3773916224654044,777867.7857142857,2654215.4109199485,9990850.0,0.0,621677.0,155419.25,180415.4940156656,338198.0,356.0,1.0890149E7,1210016.5555555555,3315626.4180418495,1.0044369E7,0.0,0,0,0,0,100,224,0.45913054082180144,0.9182610816436029,0.0,1420.0,344.8125,564.4031914332165,318550.9625,0,1,0,0,0,0,0,0,2.0,367.8,116.2,493.6,0,0,0,0,0,0,5,581,10,4936,-1,501,2,0,898676.0,0.0,898676.0,898676.0,9990850.0,0.0,9990850.0,9990850.0,No Label
151.101.36.193-192.168.101.8-443-55072-6,192.168.101.8,55072,151.101.36.193,443,6,10/04/2023 12:49:59 AM,90881310,16,35,1420.0,28310.0,517.0,0.0,88.75000000000001,155.0627829837536,1408.0,0.0,808.8571428571429,668.4983234110325,327.1299676468132,0.5611714883951386,1817626.2,8906628.915636692,4.501371E7,0.0,9.0521284E7,6034752.266666666,1.5853259336825704E7,4.5150388E7,62.0,9.088131E7,2672979.7058823532,1.5470162527715115E7,9.022519E7,0.0,0,0,0,0,320,736,0.17605380028082782,0.38511768811431085,0.0,1408.0,571.7307692307693,650.5222974094337,423179.25942684774,0,1,0,0,0,0,0,0,2.0,582.9411764705883,88.75,808.8571428571429,0,0,0,0,0,0,16,1420,35,28310,-1,280,11,0,656120.0,0.0,656120.0,656120.0,4.501189E7,2573.868683519033,4.501371E7,4.501007E7,No Label
151.101.129.69-192.168.101.8-443-55068-6,192.168.101.8,55068,151.101.129.69,443,6,10/04/2023 12:49:58 AM,92174922,47,335,2828.0,413333.0,550.0,0.0,60.17021276595744,116.1918052840696,1408.0,0.0,1233.8298507462687,442.6382976870832,4514.904824112572,4.144294258258228,241928.9291338583,3254717.027110568,4.5000296E7,0.0,9.2135368E7,2002942.7826086958,9267784.017071523,4.5021764E7,98.0,9.2174922E7,275972.8203592814,3478873.984264597,4.5035908E7,0.0,0,0,0,0,940,6748,0.5099000788956458,3.634394179362582,0.0,1408.0,1086.5822454308081,569.7909949304616,324661.7779038453,0,1,0,0,0,0,0,0,7.0,1089.4267015706807,60.170212765957444,1233.8298507462687,0,0,0,0,0,0,47,2828,335,413333,-1,289,20,0,1091441.5,1513171.035079809,2161415.0,21468.0,4.4985282E7,21233.002425469647,4.5000296E7,4.4970268E7,No Label
151.101.129.69-192.168.101.8-443-55073-6,192.168.101.8,55073,151.101.129.69,443,6,10/04/2023 12:50:00 AM,90503614,12,21,1009.0,13581.0,517.0,0.0,84.08333333333333,156.11327957802328,1408.0,0.0,646.7142857142857,679.8731604392942,161.20903193987368,0.3646263230990975,2828237.9375,1.1065347900770593E7,4.5009113E7,0.0,9.0454368E7,8223124.363636364,1.8215497880912416E7,4.5121744E7,186.0,9.0503614E7,4525180.7,1.386788083289569E7,4.5122432E7,0.0,0,0,0,0,240,468,0.13259139021785363,0.23203493288124383,0.0,1408.0,429.1176470588236,606.0221900480703,367262.8948306595,0,1,0,0,0,0,0,0,1.0,442.1212121212121,84.08333333333333,646.7142857142857,0,0,0,0,0,0,12,1009,21,13581,-1,280,7,0,233396.0,170015.3402549311,353615.0,113177.0,4.500884E7,386.08030252785494,4.5009113E7,4.5008567E7,No Label
192.168.101.8-199.232.252.95-54522-443-6,192.168.101.8,54522,199.232.252.95,443,6,10/04/2023 12:51:57 AM,24404529,0,4,0.0,76.0,0,0,0,0,51.0,0.0,19.0,24.041630560342615,3.1141760613368117,0.16390400322825324,8134843.0,1.4075821560899278E7,2.4388199E7,0.0,0,0,0,0,0,2.4404529E7,8134843.0,1.4075821560899278E7,2.4388199E7,0.0,0,0,0,0,0,92,0.0,0.16390400322825324,0.0,51.0,15.4,22.322634253152113,498.30000000000007,0,0,0,0,1,0,0,0,0.0,19.25,0.0,19.0,0,0,0,0,0,0,0,0,4,76,-1,287,0,0,16330.0,0.0,16330.0,16330.0,2.4388199E7,0.0,2.4388199E7,2.4388199E7,No Label
192.168.101.8-199.232.252.95-54522-443-6,192.168.101.8,54522,199.232.252.95,443,6,10/04/2023 12:52:21 AM,705,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2836.8794326241136,705.0,0.0,705.0,705.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1418.4397163120568,1418.4397163120568,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-199.232.252.95-54528-443-6,192.168.101.8,54528,199.232.252.95,443,6,10/04/2023 12:51:56 AM,24675873,1,3,0.0,52.0,0.0,0.0,0.0,0.0,51.0,0.0,17.333333333333332,29.160475533388226,2.1073215930394844,0.16210166100303727,8225291.0,1.4075209119326612E7,2.4477546E7,841.0,0,0,0,0,0,2.4675032E7,1.2337516E7,1.7168595073616244E7,2.4477546E7,197486.0,0,0,0,0,20,72,0.04052541525075932,0.12157624575227795,0.0,51.0,10.6,22.589820716420043,510.30000000000007,0,0,0,0,1,0,0,0,3.0,13.25,0.0,17.333333333333332,0,0,0,0,0,0,1,0,3,52,-1,280,0,0,197486.0,0.0,197486.0,197486.0,2.4477546E7,0.0,2.4477546E7,2.4477546E7,No Label
192.168.101.8-199.232.253.229-54531-443-6,192.168.101.8,54531,199.232.253.229,443,6,10/04/2023 12:51:58 AM,24602537,0,5,0.0,76.0,0,0,0,0,51.0,0.0,15.2,22.48777445635739,3.0891123139048626,0.20323107328321463,6150634.25,1.2225576023781957E7,2.4488822E7,0.0,0,0,0,0,0,2.4602537E7,6150634.25,1.2225576023781957E7,2.4488822E7,0.0,0,0,0,0,0,112,0.0,0.20323107328321463,0.0,51.0,12.833333333333334,20.932430978428346,438.1666666666667,0,0,0,0,1,0,0,0,0.0,15.4,0.0,15.2,0,0,0,0,0,0,0,0,5,76,-1,280,0,0,113715.0,0.0,113715.0,113715.0,2.4488822E7,0.0,2.4488822E7,2.4488822E7,No Label
192.168.101.8-199.232.253.229-54531-443-6,192.168.101.8,54531,199.232.253.229,443,6,10/04/2023 12:52:22 AM,673,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2971.7682020802376,673.0,0.0,673.0,673.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1485.8841010401188,1485.8841010401188,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,512,0,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-69.16.175.10-55182-443-6,192.168.101.8,55182,69.16.175.10,443,6,10/04/2023 12:51:37 AM,60991082,16,47,1178.0,46343.0,517.0,0.0,73.62499999999999,152.78956116174953,1420.0,0.0,986.0212765957448,622.2513992634259,779.1466955775601,1.032937897379817,983727.1290322581,5978128.63934704,4.4964133E7,0.0,4.5841782E7,3056118.8,1.1593997813646484E7,4.4964133E7,162.0,6.0991082E7,1325893.0869565217,6963299.544084894,4.5217262E7,0.0,0,0,0,0,320,976,0.2623334342551916,0.7706044631246254,0.0,1420.0,742.5156250000002,674.4551238130662,454889.7140376984,0,1,0,0,0,0,0,0,2.0,754.3015873015873,73.625,986.0212765957447,0,0,0,0,0,0,16,1178,47,46343,-1,133,7,0,631813.5,603090.6665672252,1058263.0,205364.0,2.98637275E7,2.1355198255433276E7,4.4964133E7,1.4763322E7,No Label
192.168.101.8-69.16.175.10-55182-443-6,192.168.101.8,55182,69.16.175.10,443,6,10/04/2023 12:52:38 AM,285,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7017.543859649123,285.0,0.0,285.0,285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3508.7719298245615,3508.7719298245615,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.101.8-44.240.84.175-55216-443-6,192.168.101.8,55216,44.240.84.175,443,6,10/04/2023 12:51:51 AM,62569306,5,6,580.0,152.0,528.0,0.0,116.0,231.35794777789675,152.0,0.0,25.333333333333332,62.05374015050718,11.69902699576051,0.1758050504827399,6256930.6,1.4392109622248484E7,4.5009045E7,313.0,6.2274336E7,1.5568584E7,2.1166479854304742E7,4.5547502E7,1662.0,4.7453304E7,9490660.8,2.0016814055498585E7,4.5296304E7,294657.0,0,0,0,0,100,156,0.07991138658306358,0.09589366389967631,0.0,528.0,61.0,153.6933191899907,23621.63636363636,0,1,0,0,0,0,0,0,1.0,66.54545454545455,116.0,25.333333333333332,0,0,0,0,0,0,5,580,6,152,-1,219,3,0,2157000.0,0.0,2157000.0,2157000.0,4.5009045E7,0.0,4.5009045E7,4.5009045E7,No Label
192.168.101.8-44.240.84.175-55216-443-6,192.168.101.8,55216,44.240.84.175,443,6,10/04/2023 12:52:55 AM,138014,0,2,0.0,31.0,0,0,0,0,31.0,0.0,15.5,21.920310216782973,224.6148941411741,14.491283492978974,138014.0,0.0,138014.0,138014.0,0,0,0,0,0,138014.0,138014.0,0.0,138014.0,138014.0,0,0,0,0,0,40,0.0,14.491283492978974,0.0,31.0,10.333333333333334,17.8978583448784,320.33333333333337,1,0,0,0,1,0,0,0,0.0,15.5,0.0,15.5,0,0,0,0,0,0,0,0,2,31,-1,219,0,0,0,0,0,0,0,0,0,0,No Label
138.68.63.103-192.168.101.8-443-55227-6,192.168.101.8,55227,138.68.63.103,443,6,10/04/2023 12:52:11 AM,51724305,2,2,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.01933327088686837,0.07733308354747348,1.7241435E7,2.423693771714595E7,4.5011137E7,346287.0,6713168.0,6713168.0,0.0,6713168.0,6713168.0,4.5357424E7,4.5357424E7,0.0,4.5357424E7,4.5357424E7,0,0,0,0,40,40,0.03866654177373674,0.03866654177373674,0.0,1.0,0.2,0.4472135954999579,0.2,0,0,0,0,1,0,0,0,1.0,0.25,0.5,0.0,0,0,0,0,0,0,2,1,2,0,-1,501,1,0,0,0,0,0,4.5011137E7,0.0,4.5011137E7,4.5011137E7,No Label
192.168.101.8-54.225.242.212-55228-443-6,192.168.101.8,55228,54.225.242.212,443,6,10/04/2023 12:52:00 AM,62399506,7,11,644.0,6211.0,517.0,0.0,92.0,193.18298751874264,1300.0,0.0,564.6363636363636,622.7163515963384,109.85663892916075,0.28846382213346367,3670559.176470589,1.1325784548317792E7,4.4958836E7,0.0,6.2080428E7,1.0346738E7,1.8161624599560317E7,4.4958836E7,361.0,4.6284006E7,4628400.6,1.4299677729697026E7,4.5323731E7,0.0,0,0,0,0,140,236,0.11218037527412476,0.17628344685933892,0.0,1300.0,360.78947368421046,537.2081718319639,288592.6198830409,0,1,0,0,0,0,0,0,1.0,380.8333333333333,92.0,564.6363636363636,0,0,0,0,0,0,7,644,11,6211,-1,26800,3,0,1008445.0,0.0,1008445.0,1008445.0,4.4958836E7,0.0,4.4958836E7,4.4958836E7,No Label
192.168.101.8-54.225.242.212-55228-443-6,54.225.242.212,443,192.168.101.8,55228,6,10/04/2023 12:53:03 AM,1416172,1,2,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,21.889996412865106,2.1183867496321067,708086.0,1001104.8102411655,1415974.0,198.0,0,0,0,0,0,198.0,198.0,0.0,198.0,198.0,0,0,0,0,20,40,0.7061289165440356,1.4122578330880713,0.0,31.0,7.75,15.5,240.25,1,0,0,0,1,0,0,0,2.0,10.333333333333334,31.0,0.0,0,0,0,0,0,0,1,31,2,0,-1,65269,1,0,0,0,0,0,0,0,0,0,No Label
